ItemSetID,INVOICE_NO,ITEM_ID
13500,316072450,142957|143094|143381|143441|143454|143571|148654|148744|148992|149026|149028|149752|70303|7858596
13501,316072451,2573017
13502,316072452,15231052|3216031
13503,316072453,134225
13504,316072456,3335734
13505,316072457,3315316
13506,316072458,3771439
13507,316072459,585387
13508,316072460,3237451
13509,316072461,2886076|2897070|851|903|904|905
13510,316072462,6064587
13511,316072463,15201975|3335078
13512,316072464,3326430
13513,316072465,3330825
13514,316072466,3329232
13515,316072470,143069
13516,316072471,126282|130227|179052
13517,316072472,14722987|14741890|149845|3387594|3783031|4264603|49054|9575588
13518,316072473,150845|3307930
13519,316072474,183067|3390711
13520,316072475,5913591
13521,316072476,8877594
13522,316072477,134734|14131589|2307014|2664018|3114083|8588587|87510
13523,316072478,15201025|15202015|3179669|3240907|3307269|70265
13524,316072479,10725023
13525,316072480,8197588
13526,316072481,14847917
13527,316072483,15121111
13528,316072484,14767916
13529,316072485,14564535|232213|2442248
13530,316072486,88569
13531,316072487,14752201|14760944
13532,316072491,143573
13533,316072492,14752201|14760944
13534,316072493,15135010|15135011
13535,316072494,15140999
13536,316072495,143573
13537,316072496,15033862
13538,316072497,14515732|15199113
13539,316072498,15505997
13540,316072499,15140999
13541,316072500,14579782|14841124|14843973|14870535|14870536|14876857
13542,316072505,15155004
13543,316072506,3197379|3197380
13544,316072507,15520004|3397476|3783052
13545,316072508,3337528
13546,316072509,15086966
13547,316072510,3343773|7710589
13548,316072511,15201025|232157|70265
13549,316072512,126542|228553|3225506|70435
13550,316072513,3184403
13551,316072514,140489
13552,316072515,3326560
13553,316072516,15276164|3179669|3250360|3335078
13554,316072517,3304002
13555,316072518,12923592|2361
13556,316072520,134340|134347|134394|2307014|70057
13557,316072521,70333
13558,316072522,3216413|3374043|3392911
13559,316072523,2054824|2205573|2205596
13560,316072524,134340|134347|3186369
13561,316072525,3374043|3381127|66006
13562,316072526,14308741|2205593|3390143
13563,316072527,130260|130744|179051|2960070
13564,316072528,127496
13565,316072529,3408688
13566,316072530,15163965|15299962
13567,316072531,15586969
13568,316072533,130227|15083246|15140982
13569,316072534,3327121
13570,316072535,3312225
13571,316072536,15242171
13572,316072537,134268
13573,316072538,15003935
13574,316072539,14752201|14760944
13575,316072540,14752201|14760944
13576,316072544,1007632
13577,316072545,1007631|2054798
13578,316072546,9964587
13579,316072547,14762160
13580,316072548,3404713
13581,316072549,14752201|14760944
13582,316072551,15201975|15202016|3179669|3224144|3328507|3335078
13583,316072552,12039587
13584,316072553,126684|193501
13585,316072554,15241024
13586,316072556,134111
13587,316072557,1167730|2952075
13588,316072558,14588733
13589,316072559,15156971
13590,316072560,14900182|8581593
13591,316072561,122650
13592,316072564,70062
13593,316072565,2286017|356321|87516
13594,316072566,3333358
13595,316072567,14792856
13596,316072568,666430
13597,316072571,14557725
13598,316072574,3387711
13599,316072575,14972989
13600,316072577,14714845
13601,316072578,14752201|14760944
13602,316072579,14906000
13603,316072580,14761982|3382360|3424512|5444589
13604,316072581,14752201|14760944
13605,316072582,14752201|14760944
13606,316072584,14762160|14783872|3326606|6358587
13607,316072585,14752201|14760944
13608,316072586,4406595
13609,316072587,14791869
13610,316072588,87692
13611,316072590,3414252
13612,316072591,14968945|15179053|15292958|15295999
13613,316072592,1745|1746|70275|70276
13614,316072593,15201975|15276164|3250360|3335078
13615,316072594,130736
13616,316072595,2389014|3343747|3343874
13617,316072596,14329732
13618,316072597,14894286|15276991
13619,316072598,14639733
13620,316072601,14649786|14818375|14836049|7730587
13621,316072602,2252041|3310482|84016|88870
13622,316072603,14579782|14841128|14870535|14870536|14876857|15027888
13623,316072604,3124112
13624,316072605,14724140
13625,316072606,3174101
13626,316072607,3297130
13627,316072608,8163587
13628,316072609,9159587
13629,316072610,3385326
13630,316072611,14766884
13631,316072612,15436968
13632,316072613,3367849|3431756
13633,316072614,13207592
13634,316072615,3323467
13635,316072618,3247152
13636,316072619,8127587
13637,316072621,3383008
13638,316072624,2895070
13639,316072625,14835917|14935991
13640,316072626,3026072|3337320
13641,316072627,3249681
13642,316072628,15227063|15551039|3333689
13643,316072630,14782177
13644,316072631,3403526
13645,316072632,14882901
13646,316072633,3368321|5520587
13647,316072636,15175002
13648,316072637,14876857
13649,316072640,14813103
13650,316072641,134772|136281|14558769|3246417|70072
13651,316072642,126538|14564535|3224887|3394851|7814599
13652,316072643,133355|133402|134458|70429
13653,316072644,133402|3242460
13654,316072645,1159730
13655,316072646,3391621
13656,316072647,15201970|4754587
13657,316072648,15200089|15589097
13658,316072649,3326430
13659,316072650,14870535|14876857|15270961|15270962
13660,316072654,2964073
13661,316072655,3391346
13662,316072656,3326316
13663,316072657,14508783
13664,316072658,3421408
13665,316072660,3420397
13666,316072661,142284|14728982|3429276
13667,316072662,3247152|3337358|3369809
13668,316072663,14723919
13669,316072664,14191631|14835955|14925242|149674|3321335|3434946|794601
13670,316072665,14835955|3431206
13671,316072666,136465|143094|143198|143468
13672,316072667,140729|149731|3369455
13673,316072668,14772868|150073
13674,316072669,14839895|15033862|15221037
13675,316072670,136384
13676,316072671,70038|70041
13677,316072672,3113084
13678,316072673,105053|143188|149674|2248991|3368962|6601587
13679,316072674,143468|88175|88222
13680,316072675,3237512
13681,316072676,3366728|88064
13682,316072677,7122588
13683,316072678,502382
13684,316072679,138424
13685,316072680,70333|70349
13686,316072681,14711459|4877587
13687,316072682,2702037
13688,316072683,3423604
13689,316072684,3386855
13690,316072685,3417336
13691,316072686,14863010
13692,316072687,14863078
13693,316072688,3250632|3412221|3783367
13694,316072689,15551027
13695,316072690,3418234
13696,316072699,14727939|14765887
13697,316072700,14710585|3327165|70334
13698,316072716,125989
13699,316072717,1214745
13700,316072718,3222869|88568|88570
13701,316072719,150577
13702,316072720,15214958
13703,316072721,124102|129157
13704,316072722,14566037
13705,316072724,126282|126570|14564597|2791069|3313898|6534587|87784
13706,316072725,150782|3366410
13707,316072726,15214958
13708,316072727,14863051
13709,316072728,14315907
13710,316072729,3365254
13711,316072730,3298675
13712,316072731,1126731
13713,316072732,15247001|15313004|15369981|15369982|15369983|15369984|15369985|15369986
13714,316072733,10501591
13715,316072734,7122588
13716,316072735,3429792
13717,316072736,133447
13718,316072739,3325282
13719,316072740,130027|130218|70066|87496|87743
13720,316072741,3397771
13721,316072742,3223354
13722,316072745,137488|143690|3323544|799603
13723,316072746,3345121|3366731
13724,316072747,15497960
13725,316072749,14512058|14925210|14925211|14925212|14925213|3336313
13726,316072750,14512058
13727,316072751,14863051
13728,316072754,10731048|126995|128745|130736|134275|134445|134640|14774008|179052|2240801|3116073|3248127|3344437|6686605|68047|740494
13729,316072760,14938859
13730,316072761,6511595
13731,316072762,1098
13732,316072767,12206587|12207587|12210592|14675324|14787174|14792010|14792011|14803900
13733,316072768,3224996
13734,316072769,14696183|14714845
13735,316072770,3304002
13736,316072771,125765|128997|1319782|3121075|5489594|70057|9192587
13737,316072772,14838965
13738,316072773,137488
13739,316072774,15086039|15150958|15160010|15160018|15276172|15276177|15276178|15304024|15355968|15414973
13740,316072775,133402|134857|70415
13741,316072778,134768|15018141|15554023|1628794
13742,316072779,134112|5022588|70068
13743,316072780,3223014|3306320|88891
13744,316072781,14564965|14565222|14566234|3225551|70066
13745,316072782,233301|3182495|3386944
13746,316072783,1708|3216410|70449|70450|88446|9694587
13747,316072784,14972989
13748,316072786,133725|179051
13749,316072787,1748
13750,316072788,10633591|12606594|14752924|14952048|15164048|15242242|15464055|1708|18|216|232058|2766069|3180615|3245540|3250673|3304495|3323670|336|3392816|3395092|5683587|6022589|6022592|6022594|629|6370589|6600587|70435|87388|91
13751,316072789,134228
13752,316072790,130800|134608|14532748|3204507|3205783|3385554|4001|87794
13753,316072791,12645589|13207594|13207595|13212589|134866|134872|135524|135818|135922|135925|135986|13894590|14039589|14207612|14207613|14335885|14818328|14821977|14831872|14923072|14951953|14952054|14969963|1696|1713|2165800|2206869|2902160|3205732|3249375|3309039|3311983|3328643|3328645|3424703|3949587|6414589|70127|70128|70511|88445|88624
13754,316072793,136198
13755,316072794,88411
13756,316072795,15497959
13757,316072796,15497959
13758,316072797,15057052
13759,316072799,14820966|14821936|14821942|14851904|14888093|14888096|15587030
13760,316072801,14861183|14909040
13761,316072803,4642626
13762,316072804,14721024|14854898
13763,316072805,15444066
13764,316072806,15180972|15317969
13765,316072807,14512736
13766,316072808,1167730
13767,316072809,12426589|3184250
13768,316072810,14812014|14932035
13769,316072811,3220361
13770,316072812,135344|135384|135517|14563902|15403969|3188486|3327995|3328671
13771,316072813,15393987|3372241
13772,316072814,3337320|9002589
13773,316072815,14839896
13774,316072816,15083720
13775,316072817,140813|14940184|149890|15113095|70327|88284
13776,316072819,138455|3345336
13777,316072821,14010591
13778,316072822,87828
13779,316072823,15201998|15343960
13780,316072824,14816056
13781,316072825,14835955
13782,316072826,15086127
13783,316072827,14933905
13784,316072828,14765887
13785,316072829,14714845
13786,316072830,14856940|14988996|15084091
13787,316072831,14803974
13788,316072832,14696183
13789,316072833,11702587
13790,316072834,8713587
13791,316072835,14760948
13792,316072836,14424727|15052128|15116972|1668796|3206495|3246004|3315544|3317675|3370767|3403624|3430004
13793,316072837,134628|14109601|14703651|14939918|1717|3216432
13794,316072839,11446587|11447587|11449588|14199780|14526723|14550850|14752240
13795,316072840,3417470
13796,316072841,264317
13797,316072842,2389014
13798,316072843,129299
13799,316072845,14752202|14760944
13800,316072846,3383606|87394|87404
13801,316072847,3114083
13802,316072848,14843965
13803,316072849,14843965
13804,316072850,14843965
13805,316072851,4231589
13806,316072852,15137216
13807,316072853,15205025
13808,316072855,9853589
13809,316072856,14729891|14782177|14809891|14874085|15145046
13810,316072857,3244573
13811,316072858,14955869
13812,316072859,15324020
13813,316072860,6702592
13814,316072861,15220036
13815,316072862,15400183
13816,316072863,137741
13817,316072864,14458727
13818,316072866,151796
13819,316072867,14934186
13820,316072868,9769589
13821,316072870,11702587|14721017|14752221|14752229|14752235|14767981
13822,316072871,2920073
13823,316072872,14689041
13824,316072873,15281969
13825,316072874,14988996
13826,316072877,2219795|2282016
13827,316072878,14566218
13828,316072879,15086127
13829,316072880,133402|14744882
13830,316072881,4709595
13831,316072882,134153|4264926
13832,316072883,3197209|3384711|3418644
13833,316072884,133024|133283
13834,316072885,3242485
13835,316072886,2119821|3242593|91
13836,316072887,3216410
13837,316072888,3342693|3417317|88224
13838,316072889,15265989|3304430
13839,316072890,140944|15045990
13840,316072891,140881|143148
13841,316072892,3181293|3315320
13842,316072893,3185283
13843,316072894,14934030
13844,316072896,15005911
13845,316072897,3246859|70122
13846,316072898,14701193
13847,316072899,14863051
13848,316072900,3370767
13849,316072901,3367709
13850,316072902,14812886
13851,316072903,15221037
13852,316072904,14498729|3185304|70086|70349
13853,316072905,14930000|1754|70057|70448
13854,316072906,122622
13855,316072907,1754|70448
13856,316072908,70086
13857,316072909,15221037
13858,316072910,15221037
13859,316072911,15220039
13860,316072912,15189017|15220033
13861,316072915,15285974
13862,316072916,15206978
13863,316072917,15230124
13864,316072918,15220036
13865,316072919,14565193
13866,316072921,14621731|149850|3424417|3722175|5063595
13867,316072922,14818089|14957865
13868,316072923,15062885
13869,316072924,14566605
13870,316072925,14847980
13871,316072926,15242147
13872,316072927,15016891
13873,316072928,14703746|3328643|3328648
13874,316072929,3208220
13875,316072930,121750
13876,316072931,15070872|15201957
13877,316072932,135429|135933|136211|14555779|15003947|1697|3403234
13878,316072933,4584589
13879,316072934,3423460|87141
